name,zero_shot,zero_shot_rag,real,question,path
claudication,E,e,E,"A 62-year-old male with a history of hypertension and hyperlipidemia presents to your office complaining of leg pain with exertion that is relieved by rest. After confirming PAD with an ABI of 0.8, and ruling out rest pain, ulcer, or gangrene, what is the MOST appropriate next step in the management of this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> PAD confirmed -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> No -> Begin medical therapy -> Response to medical therapy -> Adequate response -> Continue medical therapy, Continue CV risk reduction, Follow for CLI"
claudication,C,C,C,"A 62-year-old male with a history of smoking and hypertension presents with exertional calf pain that is relieved by rest. After history, physical examination, and an ABI confirming PAD (ABI 0.8), he is started on medical therapy and cardiovascular risk factor modification. After 3 months, he reports significant improvement in his walking distance and frequency of claudication. What is the most appropriate next step in the management of this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> No -> Begin medical therapy -> Response to medical therapy -> Adequate response -> Continue medical therapy, Continue CV risk reduction, Follow for CLI"
acute and subacute meningitis,C,The correct answer is (c) Consider tuberculous meningitis and,E,"A 55-year-old male with a history of alcoholism presents with fever, headache, and altered mental status. Physical exam reveals nuchal rigidity and photophobia. After initial assessment, blood cultures are drawn, and empiric antibiotics and dexamethasone are administered. A CT scan of the head is performed and shows no mass lesion. A lumbar puncture is then performed, and CSF analysis reveals elevated WBCs with predominantly PMNs, elevated protein, and low glucose. Gram stain is negative. Fungal cultures are sent and return positive. What is the most appropriate next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Focal neurologic signs, Papilledema, Recent seizure, History of CNS disease or surgery, Immunocompromised, Markedly abnormal level of consciousness -> Blood culture, Dexamethasone 0.15 mg/kg, Empiric antibiotics -> Brain imaging -> No mass lesion -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Positive fungal cultures -> Treat Cryptococcal Meningitis"
acute and subacute meningitis,C,The correct answer is (e) Perform India ink stain to rule out,E,"A 55-year-old male with a history of alcoholism presents with fever, headache, and stiff neck. His initial non-focal neurological exam is unremarkable. After blood cultures, a lumbar puncture is performed. CSF analysis reveals elevated WBCs with PMNs, elevated protein, and low glucose. Empiric antibiotics are started. The CSF Gram stain is negative. What is the next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> India ink positive for cryptococcus -> Treat Cryptococcal Meningitis"
acute and subacute meningitis,C,The answer is (d) Initiate empiric antibiotic ther,C,"A 55-year-old immunocompromised male presents with fever, headache, and neck stiffness. Initial lumbar puncture reveals elevated WBCs, protein, and low glucose in CSF, but Gram stain is negative. What is the most appropriate next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Cryptococcal antigen positive in CSF -> Treat Cryptococcal Meningitis"
acute and subacute meningitis,C,e,E,"A 55-year-old immunocompromised male presents with fever, headache, and neck stiffness. Initial CSF analysis shows elevated WBCs with predominantly monocytic white cells, decreased glucose, and negative Gram stain. What is the MOST appropriate next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Positive fungal cultures -> Treat Cryptococcal Meningitis"
acute and subacute meningitis,C,C,E,"A 54-year-old patient presents with fever, headache, and stiff neck, raising suspicion for meningitis. After initial assessment, no bacteria are seen on Gram stain. Fungal cultures are negative, but the CSF shows increased WBCs, specifically mononuclear cells, and normal glucose levels. What is the MOST appropriate next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Focal neurologic signs, Papilledema, Recent seizure, History of CNS disease or surgery, Immunocompromised, Markedly abnormal level of consciousness -> Blood culture, Dexamethasone 0.15 mg/kg, Empiric antibiotics -> Brain imaging -> No mass lesion -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Increased WBCs in CSF -> Mononuclear cells -> Normal CSF glucose -> Consider: Parameningeal focus"
acute and subacute meningitis,C,The correct answer is (c) Consider a parameningeal focus.,C,"A 54-year-old patient presents with fever, headache, and stiff neck, raising suspicion for meningitis. After initial assessment and empiric antibiotic administration, a lumbar puncture is performed. The CSF analysis reveals no bacteria on Gram stain, normal glucose levels, and elevated protein. What is the MOST appropriate next step in management?","Patient with suspected meningitis (fever, headache, meningismus) -> Focal neurologic signs, Papilledema, Recent seizure, History of CNS disease or surgery, Immunocompromised, Markedly abnormal level of consciousness -> Blood culture, Dexamethasone 0.15 mg/kg, Empiric antibiotics -> Brain imaging -> No mass lesion -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> None or rare WBCs in CSF -> Glucose normal, Protein elevated -> Consider: Parameningeal focus"
acute and subacute meningitis,C,The correct answer is (d) Consider a parameningeal focus.,D,"A 54-year-old immunocompetent man presents with fever, headache, and neck stiffness, concerning for meningitis. Initial nonfocal neurologic examination is unremarkable. After blood cultures, a lumbar puncture reveals elevated WBCs with PMNs, elevated protein, and low glucose in CSF, indicative of bacterial meningitis. Empiric antibiotics are started. The CSF Gram stain is negative, and fungal cultures are also negative, but increased WBCs with polymorphonuclear leukocytes persist in the CSF. What should be considered next?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Increased WBCs in CSF -> Polymorphonuclear leukocytes -> Consider: Parameningeal focus"
acute and subacute meningitis,C,C,C,"A 54-year-old immunocompetent woman presents with fever, headache, and neck stiffness, raising suspicion for meningitis. Initial nonfocal neurological examination is unremarkable. After blood cultures, a lumbar puncture is performed. CSF analysis reveals elevated WBCs with a predominance of mononuclear cells and decreased glucose levels. Gram stain is negative, and fungal cultures are also negative. What should be considered next in the differential diagnosis?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Increased WBCs in CSF -> Mononuclear cells -> Decreased CSF glucose -> Consider: Parameningeal focus"
acute and subacute meningitis,C,CThe patient's symptoms and laboratory results are consistent with,E,"A 54-year-old immunocompetent woman presents with fever, headache, and stiff neck, suggesting meningitis. Nonfocal neurologic examination is performed. After blood cultures and lumbar puncture, CSF analysis reveals elevated WBCs with mononuclear cell predominance and normal glucose. Gram stain is negative, and fungal cultures are also negative. What should be considered next in the management of this patient?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Normal host -> Evaluation of CSF Gram stain, History and physical examination -> No bacteria seen on Gram stain -> Negative fungal cultures -> Increased WBCs in CSF -> Mononuclear cells -> Normal CSF glucose -> Consider: Parameningeal focus"
