question,answer,options,correct_option,path,condition
A 30-year-old patient presents with hypokalemia (K+ <3.5 mmol/L) and metabolic alkalosis. Initial assessment reveals no signs of an emergency. Urine potassium is measured at <15 mmol/day. What is the next step to determine the etiology of the hypokalemia?,Check Urine Cl- (mmol/L),"['Check Urine Cl- (mmol/L)', 'Administer intravenous potassium', 'Measure plasma renin and aldosterone levels', 'Perform a muscle biopsy', 'Start the patient on a potassium-sparing diuretic']",A,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome,hypokalemia
"A 25-year-old woman with a history of metabolic alkalosis and normal blood pressure presents with hypokalemia (K+ <3.5 mmol/L). Her urine chloride is >20 mmol/L. Further testing reveals a urine calcium/creatinine molar ratio <0.15. Based on these findings, which of the following is the most likely diagnosis?",Gitelman's syndrome,"['Bartter's syndrome', 'Primary hyperaldosteronism', 'Gitelman's syndrome', 'Liddle's syndrome', 'Apparent mineralocorticoid excess']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome,hypokalemia
A 30-year-old woman with a history of bulimia nervosa is admitted to the hospital for severe hypokalemia (K+ 2.8 mmol/L). Initial assessment reveals metabolic alkalosis. Urine chloride is measured and found to be <10 mmol/L. What is the most likely cause of her hypokalemia?,Vomiting,"[""'Vomiting'"", ""'Renal tubular acidosis'"", ""'Hyperaldosteronism'"", ""'Magnesium deficiency'"", ""'Diuretic abuse'""]",A,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting,hypokalemia
"A 30-year-old woman with a history of bulimia nervosa is admitted to the hospital with complaints of generalized weakness and muscle cramps. Her serum potassium level is 2.8 mmol/L. A spot urine potassium is ordered and returns elevated at 40 mmol/L. Given these findings, which of the following is the most likely cause of her hypokalemia?",Vomiting,"['Diuretic abuse', 'Hypomagnesemia', 'Renal tubular acidosis', 'Vomiting', 'Bartter syndrome']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting,hypokalemia
"A 55-year-old woman with a history of chronic diarrhea presents to the emergency department with muscle weakness and fatigue. Her serum potassium level is 2.8 mmol/L. After addressing any immediate life-threatening conditions, what is the next step to determine the etiology of her hypokalemia?",Check the urine potassium level to differentiate between renal and extrarenal potassium loss.,"['Administer intravenous potassium immediately.', 'Check the urine potassium level to differentiate between renal and extrarenal potassium loss.', 'Measure serum magnesium levels.', 'Obtain an ECG to assess for cardiac arrhythmias.', 'Start a potassium-sparing diuretic.']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea,hypokalemia
"A 55-year-old patient with a history of chronic diarrhea and diuretic use presents with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. A spot urine potassium is ordered and comes back elevated, with a value of 20 mmol/L. What is the most likely cause of his hypokalemia, given a TTKG >4, normal blood pressure, and metabolic alkalosis with a urine chloride <10 mmol/L?",Chloride diarrhea,"[""'Chloride diarrhea'"", ""'Primary hyperaldosteronism'"", ""'Bartter syndrome'"", ""'Gitelman syndrome'"", ""'Renal tubular acidosis'""]",A,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea,hypokalemia
A 55-year-old male with a history of hypertension presents to the clinic with muscle weakness and fatigue. His serum potassium level is 3.2 mmol/L. A spot urine potassium is sent to the lab and results come back as 20 mmol/L. What is the next step in determining the etiology of his hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Check the patient's magnesium level.', 'Obtain a detailed dietary history.', 'Calculate the transtubular potassium gradient (TTKG).', 'Measure plasma renin and aldosterone levels.', 'Start the patient on oral potassium supplementation.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> RAS,hypokalemia
A 55-year-old male with a history of hypertension presents to the emergency department with muscle weakness and fatigue. His serum potassium is 2.8 mmol/L. Initial labs show a urine K+ of 25 mmol/day and a TTKG of 5. His blood pressure is consistently elevated. Which of the following is the most likely underlying cause of his hypokalemia?,Renin-angiotensin-aldosterone system (RAS) activation,"['Magnesium deficiency', 'Increased beta-2 adrenergic activity', 'Renin-angiotensin-aldosterone system (RAS) activation', 'Recent thiazide diuretic use', 'Potassium-free diet']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> RAS,hypokalemia
"A 55-year-old patient with a history of hypertension and diuretic use presents with muscle weakness and a serum potassium level of 3.0 mmol/L. Initial assessment reveals no emergent ECG changes. Further workup reveals a urine potassium level of 25 mmol/L and a TTKG of 5. Given this information, what is the most likely underlying mechanism contributing to this patient's hypokalemia?",Increased distal potassium secretion,"['Decreased potassium intake', 'Increased distal potassium secretion', 'Gastrointestinal potassium loss', 'Intracellular potassium shift', 'Pseudohypokalemia']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> RST,hypokalemia
A 55-year-old male with a history of hypertension presents to the emergency department with muscle weakness and fatigue. His serum potassium is 2.8 mmol/L. Initial lab results show a urine K+ of 25 mmol/day. What is the next step in determining the etiology of his hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Assess dietary potassium intake.', 'Check serum magnesium levels.', 'Calculate the transtubular potassium gradient (TTKG).', 'Measure plasma renin and aldosterone levels.', 'Perform a 24-hour urine collection for potassium.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> RST,hypokalemia
A 58-year-old woman with a history of poorly controlled hypertension is admitted to the hospital with muscle weakness and fatigue. Her serum potassium is 2.8 mmol/L. A spot urine potassium is obtained and is elevated. What is the next step in evaluating the cause of her hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Administer intravenous potassium chloride.', 'Check serum magnesium level.', 'Calculate the transtubular potassium gradient (TTKG).', 'Order a 24-hour urine potassium excretion.', 'Obtain plasma renin and aldosterone levels.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Malignant hypertension,hypokalemia
A 58-year-old female with a history of poorly controlled hypertension is admitted to the hospital with a serum potassium level of 2.8 mmol/L. Her urine potassium is elevated at 40 mmol/day. Further workup reveals a TTKG of 5. What is the most likely underlying cause of her hypokalemia?,Malignant hypertension,"['Primary aldosteronism', 'Diuretic use', 'Bartter syndrome', 'Malignant hypertension', 'Magnesium deficiency']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Malignant hypertension,hypokalemia
A 55-year-old female with a history of hypertension presents with muscle weakness and fatigue. Her serum potassium is 3.0 mmol/L. A 24-hour urine potassium test reveals elevated potassium excretion (>15 mmol/day). What is the next step in determining the cause of her hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Check serum magnesium levels.', 'Administer intravenous potassium immediately.', 'Obtain a detailed dietary history.', 'Calculate the transtubular potassium gradient (TTKG).', 'Measure plasma renin and aldosterone levels.']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> PA,hypokalemia
"A 55-year-old woman with a history of hypertension is admitted to the hospital with muscle weakness and an EKG showing flattened T waves. Her serum potassium is 2.8 mmol/L. A spot urine potassium is obtained and is 40 mmol/L, and urine osmolality exceeds plasma osmolality. What is the next step in determining the etiology of her hypokalemia?",Calculate the transtubular potassium gradient (TTKG).,"['Check the magnesium level.', 'Obtain plasma renin and aldosterone levels.', 'Calculate the transtubular potassium gradient (TTKG).', 'Measure 24-hour urine potassium excretion.', 'Administer intravenous potassium.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> PA,hypokalemia
A 55-year-old woman with a history of hypertension and diuretic use presents with muscle weakness and fatigue. Her serum potassium is 3.0 mmol/L. A spot urine potassium is obtained and found to be 40 mmol/L. What is the next step in evaluating the cause of her hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Administer intravenous potassium chloride.', 'Obtain plasma renin and aldosterone levels.', 'Calculate the transtubular potassium gradient (TTKG).', 'Check serum magnesium level.', 'Discontinue the diuretic and recheck potassium level in one week.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> GRA,hypokalemia
A 55-year-old woman with a history of hypertension and diuretic use presents with muscle weakness and fatigue. Her serum potassium is 3.0 mmol/L. A urine potassium level is found to be 30 mmol/day. What is the next step in determining the etiology of her hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"['Check serum magnesium level.', 'Administer intravenous potassium immediately.', 'Calculate the transtubular potassium gradient (TTKG).', 'Obtain a detailed dietary history.', 'Measure plasma renin and aldosterone levels.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> GRA,hypokalemia
