question,answer,options,correct_option,path,condition
"A 72-year-old male with a history of recurrent deep vein thrombosis (DVT) is initiated on warfarin for long-term anticoagulation. After discharge and initial warfarin therapy, his INR is measured at 2.2. According to established guidelines, what is the most appropriate next step in managing his warfarin therapy?",Recheck the INR within 1–2 weeks,"['Increase the warfarin dose to achieve an INR of 3.0 immediately', 'Administer vitamin K to reduce the INR', 'Recheck the INR within 1–2 weeks', 'Switch to subcutaneous low molecular weight heparin (LMWH) therapy', 'Discontinue warfarin and monitor for signs of recurrent DVT']",C,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 2.0-2.4 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
"A 72-year-old male with a mechanical heart valve has been on warfarin for several years. His target INR is 2.5-3.5. He recently had a routine INR check, and the result came back as 3.9. He reports no bleeding or new medications. What is the MOST appropriate next step in managing his warfarin therapy?",Recheck INR within 1–2 weeks,"['Hold the next dose of warfarin and recheck INR in 1 week', 'Increase the warfarin dose', 'Administer 1 mg of intravenous vitamin K', 'Recheck INR within 1–2 weeks', 'Switch to subcutaneous low molecular weight heparin']",D,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 3.6-4.6 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
"A 72-year-old man with a history of recurrent deep vein thrombosis (DVT) is on long-term warfarin therapy. His target INR range is 2.5-3.5. His latest INR result is 4.9, and he reports no signs of bleeding. What is the most appropriate next step in managing his warfarin therapy?","Recheck INR within 1–2 weeks, or <1 week if INR >6.0.","['Administer vitamin K 2.5 mg PO.', 'Immediately hold warfarin dose and administer fresh frozen plasma.', 'Increase the warfarin dose to achieve a higher INR.', 'Discontinue warfarin therapy due to the elevated INR.', 'Recheck INR within 1–2 weeks, or <1 week if INR >6.0.']",E,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 4.7-5.2 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
"A 72-year-old male with a history of atrial fibrillation has been on warfarin for long-term anticoagulation. His INR is currently 5.5, and he denies any signs of bleeding. According to guidelines, what is the most appropriate next step in managing his warfarin therapy?","Recheck INR within 1–2 wk, or <1 wk if INR >6.0","['Administer 5 mg of oral vitamin K', 'Immediately hold warfarin and administer intravenous vitamin K', 'Reduce the warfarin dose by 50% and recheck INR in 1 week', 'Continue the current warfarin dose and recheck INR in 4 weeks', 'Recheck INR within 1–2 wk, or <1 wk if INR >6.0']",E,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR >5.2 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
"A 72-year-old male with a history of recurrent deep vein thrombosis is on long-term warfarin therapy. His target INR range is 2.5-3.5. He returns for a routine check, and his INR is found to be 4.2. He denies any bleeding or new medications. What is the MOST appropriate next step in managing his warfarin therapy?",Decrease the warfarin dose by 10-20%.,"['Continue the current dose and recheck INR in 1 week.', 'Hold the warfarin dose and recheck INR in 1 week.', 'Administer vitamin K 2.5 mg orally.', 'Increase the warfarin dose by 10-20%.', 'Decrease the warfarin dose by 10-20%.']",E,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR >4.0 -> Decrease Dose by 10%–20%,long-term anticoagulation
"A 72-year-old male with a history of recurrent deep vein thrombosis (DVT) is on long-term warfarin therapy. His target INR range is 2.5-3.5. He recently had an INR check, and his INR is 4.2. He denies any bleeding or new medications. According to guidelines for managing anticoagulation, what is the most appropriate next step in managing his warfarin dosage?",Decrease the warfarin dose by 10-20%.,"['Increase the warfarin dose by 10-20%.', 'Administer Vitamin K 2.5 mg PO.', 'Hold the warfarin dose and recheck INR in 1 week.', 'Initiate subcutaneous low molecular weight heparin (LMWH).', 'Decrease the warfarin dose by 10-20%.']",E,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 3.6-4.6 -> Decrease Dose by 10%–20%,long-term anticoagulation
"A 72-year-old male with a history of recurrent DVT and mechanical heart valve has been on long-term warfarin therapy. His target INR is 2.5-3.5. He comes in for a routine check-up, and his INR is 4.9 with no signs of bleeding. According to guidelines, what is the most appropriate adjustment to his warfarin dosage?",Decrease the current warfarin dose by 10-20%.,"['Increase the current warfarin dose by 10-20%.', 'Administer Vitamin K 5 mg PO.', 'Hold the current dose and recheck INR in 24 hours.', 'Switch to subcutaneous LMWH therapy.', 'Decrease the current warfarin dose by 10-20%.']",E,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 4.7-5.2 -> Decrease Dose by 10%–20%,long-term anticoagulation
"A 72-year-old male with a mechanical heart valve has been on warfarin for the past 5 years. His target INR range is 2.5-3.5. He presents to the clinic for a routine follow-up, and his INR is found to be 5.8. He denies any bleeding or bruising. According to guidelines, what is the most appropriate next step in managing his warfarin therapy?",Decrease the warfarin dose by 10-20%.,"['Administer Vitamin K 2.5 mg PO', 'Hold the next dose of warfarin and recheck INR in 1 week', 'Increase the warfarin dose by 10-20%', 'Administer fresh frozen plasma', 'Decrease the warfarin dose by 10-20%.']",E,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR >5.2 -> Decrease Dose by 10%–20%,long-term anticoagulation
"A 72-year-old male with a history of atrial fibrillation has been on warfarin for long-term anticoagulation. He presents to the clinic for a routine follow-up. His current INR is 4.9. He denies any recent bleeding, falls, or changes in medication. According to established guidelines, what is the most appropriate next step in managing his warfarin therapy?",Hold 0–2 doses,"['Hold 0–2 doses', 'Administer vitamin K 10 mg IV', 'Increase the warfarin dose by 1 mg daily', 'Administer fresh frozen plasma', 'Continue current dose and recheck INR in 2 weeks']",A,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 4.7-5.2 -> Hold 0–2 doses,long-term anticoagulation
"A 72-year-old male with a history of recurrent deep vein thrombosis (DVT) is on long-term warfarin therapy. His target INR range is 2.5-3.5. He presents to the clinic for a routine follow-up. His INR is found to be 5.5, but he denies any signs of bleeding or bruising. According to established guidelines, what is the most appropriate next step in managing his warfarin therapy?",Hold 0–2 doses,"['Administer vitamin K 5 mg intravenously', 'Immediately administer fresh frozen plasma', 'Increase the warfarin dose', 'Continue the current warfarin dose and recheck INR in 1 week', 'Hold 0–2 doses']",E,Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR >5.2 -> Hold 0–2 doses,long-term anticoagulation
"A 35-year-old female presents with a history of episodic, bilateral, throbbing headaches. After a thorough headache history, you determine she experiences these headaches, consistent with common migraines, approximately twice a month. Which of the following is the MOST appropriate initial treatment approach?","Ergots, Midrin, NSAIDs, or Sumatriptan.","['Beta blockers', 'Tricyclic antidepressants', 'Ergots, Midrin, NSAIDs, or Sumatriptan.', 'Calcium channel blockers', 'Anticonvulsants (valproic acid, topiramate)']",C,"Careful headache history -> Course -> Episodic -> Bilateral -> Throbbing -> Common migraine -> Assess frequency -> ≤3/mo -> Ergots, Midrin, NSAIDs, Sumatriptan",chronic headache
